NO_OF_FRAMES	2199
NO_OF_CAMERAS	12
NO_OF_MARKERS	2
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-04-26, 10:43:22.776	3767.62717060
DATA_INCLUDED	3D
MARKER_NAMES	Osa L	Osa R
TRAJECTORY_TYPES	Measured	Measured
Frame	Time	Osa L X	Osa L Y	Osa L Z	Osa R X	Osa R Y	Osa R Z	
373	3.72000	-121.886	-1118.581	1156.167	27.590	1089.166	1164.423
374	3.73000	-122.131	-1118.506	1149.893	27.894	1089.211	1158.802
375	3.74000	-122.404	-1118.454	1143.647	28.191	1089.284	1153.242
376	3.75000	-122.725	-1118.400	1137.385	28.457	1089.361	1147.677
377	3.76000	-123.053	-1118.335	1131.137	28.765	1089.397	1142.089
378	3.77000	-123.400	-1118.277	1124.883	29.092	1089.477	1136.505
379	3.78000	-123.752	-1118.218	1118.596	29.455	1089.525	1130.943
380	3.79000	-124.144	-1118.165	1112.293	29.877	1089.570	1125.384
381	3.80000	-124.527	-1118.070	1106.025	30.330	1089.648	1119.801
382	3.81000	-124.953	-1117.983	1099.757	30.783	1089.716	1114.221
383	3.82000	-125.376	-1117.899	1093.531	31.266	1089.809	1108.673
384	3.83000	-125.833	-1117.781	1087.365	31.764	1089.915	1103.137
385	3.84000	-126.312	-1117.688	1081.211	32.245	1090.033	1097.604
386	3.85000	-126.788	-1117.565	1075.110	32.701	1090.126	1092.098
387	3.86000	-127.247	-1117.476	1068.986	33.162	1090.257	1086.638
388	3.87000	-127.725	-1117.349	1062.897	33.670	1090.357	1081.122
389	3.88000	-128.191	-1117.251	1056.781	34.176	1090.451	1075.601
390	3.89000	-128.660	-1117.141	1050.687	34.694	1090.549	1070.089
391	3.90000	-129.137	-1117.029	1044.606	35.263	1090.622	1064.517
392	3.91000	-129.595	-1116.916	1038.548	35.798	1090.740	1058.961
393	3.92000	-130.011	-1116.817	1032.547	36.255	1090.824	1053.439
394	3.93000	-130.395	-1116.724	1026.574	36.641	1090.951	1047.926
395	3.94000	-130.745	-1116.633	1020.684	37.019	1091.045	1042.425
396	3.95000	-131.113	-1116.546	1014.827	37.392	1091.137	1036.961
397	3.96000	-131.480	-1116.474	1009.006	37.762	1091.213	1031.535
398	3.97000	-131.838	-1116.404	1003.246	38.145	1091.245	1026.147
399	3.98000	-132.177	-1116.333	997.513	38.556	1091.333	1020.756
400	3.99000	-132.501	-1116.263	991.814	38.943	1091.365	1015.368
401	4.00000	-132.797	-1116.232	986.155	39.354	1091.411	1010.030
402	4.01000	-133.094	-1116.186	980.521	39.698	1091.478	1004.677
403	4.02000	-133.398	-1116.149	974.957	39.999	1091.500	999.338
404	4.03000	-133.681	-1116.134	969.452	40.262	1091.517	994.053
405	4.04000	-133.953	-1116.152	964.010	40.487	1091.525	988.822
406	4.05000	-134.214	-1116.170	958.658	40.704	1091.472	983.700
407	4.06000	-134.453	-1116.217	953.375	40.947	1091.415	978.526
408	4.07000	-134.708	-1116.266	948.153	41.210	1091.338	973.423
409	4.08000	-134.963	-1116.321	943.001	41.494	1091.281	968.357
410	4.09000	-135.252	-1116.415	937.895	41.794	1091.203	963.294
411	4.10000	-135.532	-1116.498	932.847	42.024	1091.134	958.268
412	4.11000	-135.846	-1116.583	927.843	42.250	1091.066	953.179
413	4.12000	-136.164	-1116.675	922.903	42.404	1090.954	948.184
414	4.13000	-136.456	-1116.780	918.012	42.572	1090.887	943.139
415	4.14000	-136.752	-1116.881	913.170	42.740	1090.756	938.190
416	4.15000	-137.049	-1116.969	908.417	42.916	1090.644	933.285
417	4.16000	-137.337	-1117.061	903.740	43.104	1090.534	928.438
418	4.17000	-137.611	-1117.149	899.149	43.299	1090.441	923.628
419	4.18000	-137.885	-1117.227	894.671	43.474	1090.365	918.951
420	4.19000	-138.168	-1117.316	890.262	43.641	1090.274	914.313
421	4.20000	-138.424	-1117.380	885.907	43.761	1090.214	909.668
422	4.21000	-138.646	-1117.467	881.584	43.829	1090.149	905.071
423	4.22000	-138.832	-1117.547	877.338	43.829	1090.050	900.520
424	4.23000	-139.020	-1117.597	873.112	43.849	1089.990	896.005
425	4.24000	-139.199	-1117.649	868.944	43.900	1089.913	891.528
426	4.25000	-139.372	-1117.703	864.868	43.966	1089.838	887.105
427	4.26000	-139.559	-1117.752	860.856	44.063	1089.812	882.743
428	4.27000	-139.727	-1117.798	856.940	44.170	1089.767	878.459
429	4.28000	-139.894	-1117.852	853.087	44.235	1089.748	874.189
430	4.29000	-140.057	-1117.895	849.319	44.273	1089.695	870.005
431	4.30000	-140.205	-1117.933	845.651	44.272	1089.672	865.942
432	4.31000	-140.331	-1117.976	842.093	44.222	1089.602	861.907
433	4.32000	-140.420	-1118.031	838.635	44.170	1089.551	857.989
434	4.33000	-140.508	-1118.082	835.281	44.150	1089.501	854.192
435	4.34000	-140.602	-1118.151	832.044	44.172	1089.457	850.436
436	4.35000	-140.736	-1118.200	828.854	44.242	1089.377	846.719
437	4.36000	-140.865	-1118.261	825.759	44.321	1089.316	843.130
438	4.37000	-140.975	-1118.346	822.787	44.346	1089.254	839.594
439	4.38000	-141.063	-1118.406	819.909	44.311	1089.164	836.171
440	4.39000	-141.076	-1118.497	817.159	44.177	1089.085	832.873
441	4.40000	-141.090	-1118.587	814.512	44.023	1089.004	829.633
442	4.41000	-141.081	-1118.672	811.941	43.888	1088.929	826.512
443	4.42000	-141.067	-1118.755	809.486	43.766	1088.818	823.478
444	4.43000	-141.063	-1118.850	807.103	43.717	1088.733	820.524
445	4.44000	-141.091	-1118.952	804.755	43.706	1088.668	817.619
446	4.45000	-141.131	-1119.030	802.488	43.693	1089.051	814.895
447	4.46000	-141.176	-1119.122	800.297	43.721	1088.928	812.135
448	4.47000	-141.211	-1119.237	798.189	43.667	1088.860	809.472
449	4.48000	-141.215	-1119.320	796.191	43.569	1088.715	806.959
450	4.49000	-141.143	-1119.417	794.334	43.411	1088.653	804.537
451	4.50000	-141.054	-1119.519	792.562	43.264	1088.547	802.238
452	4.51000	-140.980	-1119.599	790.898	43.168	1088.446	800.042
453	4.52000	-140.911	-1119.679	789.340	43.101	1088.380	797.928
454	4.53000	-140.886	-1119.758	787.845	43.098	1088.311	795.866
455	4.54000	-140.861	-1119.829	786.392	43.128	1088.243	793.857
456	4.55000	-140.869	-1119.904	784.954	43.169	1088.190	791.843
457	4.56000	-140.878	-1119.963	783.581	43.197	1088.111	789.929
458	4.57000	-140.868	-1120.014	782.251	43.172	1087.998	788.062
459	4.58000	-140.825	-1120.088	780.981	43.121	1087.966	786.264
460	4.59000	-140.713	-1120.143	779.827	43.039	1087.899	784.552
461	4.60000	-140.583	-1120.213	778.734	42.947	1087.828	782.952
462	4.61000	-140.445	-1120.275	777.744	42.900	1087.815	781.471
463	4.62000	-140.306	-1120.333	776.815	42.873	1087.754	780.056
464	4.63000	-140.217	-1120.358	775.981	42.881	1087.730	778.766
465	4.64000	-140.124	-1120.401	775.259	42.898	1087.703	777.555
466	4.65000	-140.072	-1120.435	774.587	42.913	1087.654	776.439
467	4.66000	-140.015	-1120.460	774.038	42.890	1087.621	775.449
468	4.67000	-139.933	-1120.481	773.622	42.835	1087.608	774.556
469	4.68000	-139.842	-1120.496	773.344	42.803	1087.607	773.865
470	4.69000	-139.773	-1120.516	773.187	42.813	1087.578	773.276
471	4.70000	-139.725	-1120.512	773.154	42.872	1087.595	772.855
472	4.71000	-139.720	-1120.508	773.243	43.009	1087.601	772.570
473	4.72000	-139.765	-1120.473	773.420	43.188	1087.633	772.402
474	4.73000	-139.846	-1120.442	773.676	43.406	1087.649	772.274
475	4.74000	-139.960	-1120.400	773.979	43.580	1087.693	772.226
476	4.75000	-140.056	-1120.357	774.331	43.769	1087.730	772.232
477	4.76000	-140.151	-1120.319	774.681	43.930	1087.785	772.279
478	4.77000	-140.234	-1120.256	775.072	44.076	1087.883	772.383
479	4.78000	-140.320	-1120.170	775.450	44.259	1087.996	772.502
480	4.79000	-140.428	-1120.095	775.803	44.505	1088.078	772.630
481	4.80000	-140.554	-1120.010	776.150	44.799	1088.129	772.745
482	4.81000	-140.707	-1119.909	776.459	45.102	1088.230	772.860
483	4.82000	-140.874	-1119.819	776.761	45.422	1088.281	772.942
484	4.83000	-141.066	-1119.710	776.998	45.723	1088.442	773.026
485	4.84000	-141.249	-1119.583	777.206	46.002	1088.575	773.082
486	4.85000	-141.435	-1119.462	777.358	46.281	1088.700	773.105
487	4.86000	-141.604	-1119.337	777.442	46.551	1088.856	773.097
488	4.87000	-141.771	-1119.183	777.486	46.864	1089.046	773.063
489	4.88000	-141.942	-1119.014	777.497	47.170	1089.159	773.006
490	4.89000	-142.128	-1118.851	777.472	47.553	1089.341	772.950
491	4.90000	-142.305	-1118.683	777.446	47.921	1089.481	772.858
492	4.91000	-142.494	-1118.508	777.437	48.284	1089.666	772.787
493	4.92000	-142.687	-1118.332	777.434	48.616	1089.880	772.748
494	4.93000	-142.866	-1118.157	777.517	48.932	1089.986	772.760
495	4.94000	-143.050	-1117.986	777.726	49.246	1090.201	772.939
496	4.95000	-143.249	-1117.785	778.206	49.563	1090.408	773.385
497	4.96000	-143.437	-1117.613	779.003	49.865	1090.560	774.122
498	4.97000	-143.622	-1117.454	780.267	50.217	1090.680	775.335
499	4.98000	-143.847	-1117.287	782.080	50.633	1090.832	777.066
500	4.99000	-144.133	-1117.153	784.554	51.104	1090.998	779.475
501	5.00000	-144.527	-1117.024	787.784	51.625	1091.109	782.549
502	5.01000	-145.027	-1116.907	791.839	52.281	1091.237	786.460
503	5.02000	-145.642	-1116.790	796.670	53.007	1091.376	791.139
504	5.03000	-146.394	-1116.698	802.232	53.891	1091.479	796.500
505	5.04000	-147.295	-1116.607	808.455	54.921	1091.527	802.540
506	5.05000	-148.279	-1116.508	815.275	56.113	1091.679	809.161
507	5.06000	-149.305	-1116.438	822.605	57.362	1091.740	816.269
508	5.07000	-150.280	-1116.388	830.404	58.641	1091.400	823.712
509	5.08000	-151.166	-1116.339	838.592	59.855	1091.455	831.719
510	5.09000	-151.943	-1116.323	847.164	60.940	1091.452	840.076
511	5.10000	-152.560	-1116.318	856.104	61.901	1091.480	848.870
512	5.11000	-153.032	-1116.328	865.350	62.660	1091.493	857.957
513	5.12000	-153.350	-1116.367	874.924	63.304	1091.504	867.458
514	5.13000	-153.540	-1116.434	884.756	63.843	1091.453	877.301
515	5.14000	-153.582	-1116.518	894.929	64.337	1091.350	887.413
516	5.15000	-153.585	-1116.611	905.374	64.797	1091.279	897.836
517	5.16000	-153.492	-1116.730	916.113	65.192	1091.156	908.635
518	5.17000	-153.283	-1116.871	927.150	65.514	1091.055	919.740
519	5.18000	-152.942	-1117.006	938.498	65.727	1090.934	931.203
520	5.19000	-152.488	-1117.162	950.158	65.831	1090.820	942.988
521	5.20000	-151.963	-1117.319	962.132	65.827	1090.657	955.152
522	5.21000	-151.389	-1117.479	974.403	65.813	1090.532	967.614
523	5.22000	-150.772	-1117.662	986.960	65.771	1090.381	980.382
524	5.23000	-150.124	-1117.861	999.796	65.733	1090.200	993.370
525	5.24000	-149.420	-1118.055	1012.828	65.643	1090.010	1006.729
526	5.25000	-148.686	-1118.242	1026.091	65.566	1089.858	1020.246
527	5.26000	-147.870	-1118.433	1039.506	65.468	1089.681	1033.987
528	5.27000	-146.958	-1118.635	1053.102	65.258	1089.488	1047.917
529	5.28000	-145.986	-1118.826	1066.835	64.924	1089.311	1062.075
530	5.29000	-144.899	-1119.048	1080.733	64.512	1089.128	1076.365
531	5.30000	-143.788	-1119.259	1094.799	63.959	1088.936	1090.765
532	5.31000	-142.635	-1119.475	1109.019	63.462	1088.744	1105.375
533	5.32000	-141.538	-1119.690	1123.373	62.952	1088.548	1120.070
534	5.33000	-140.476	-1119.891	1137.861	62.510	1088.370	1134.886
535	5.34000	-139.402	-1120.102	1152.470	62.065	1088.172	1149.874
536	5.35000	-138.251	-1120.312	1167.194	61.563	1087.982	1164.967
537	5.36000	-137.044	-1120.522	1182.021	60.990	1087.800	1180.192
538	5.37000	-135.758	-1120.756	1196.913	60.348	1087.612	1195.475
539	5.38000	-134.467	-1120.976	1211.823	59.635	1087.396	1210.781
540	5.39000	-133.186	-1121.211	1226.704	58.883	1087.156	1226.050
541	5.40000	-131.931	-1121.467	1241.554	58.221	1086.907	1241.260
542	5.41000	-130.753	-1121.703	1256.392	57.627	1086.676	1256.459
543	5.42000	-129.615	-1121.944	1271.243	57.109	1086.442	1271.635
544	5.43000	-128.493	-1122.187	1286.131	56.551	1086.189	1286.843
545	5.44000	-127.339	-1122.437	1301.030	55.954	1085.973	1301.988
546	5.45000	-126.135	-1122.673	1315.869	55.261	1085.781	1317.089
547	5.46000	-124.921	-1122.915	1330.530	54.556	1085.564	1331.992
548	5.47000	-123.719	-1123.150	1344.902	53.850	1085.302	1346.548
549	5.48000	-122.556	-1123.377	1358.891	53.087	1085.080	1360.733
550	5.49000	-121.417	-1123.623	1372.475	52.360	1084.827	1374.434
551	5.50000	-120.352	-1123.866	1385.580	51.705	1084.612	1387.650
552	5.51000	-119.305	-1124.107	1398.208	51.099	1084.370	1400.346
553	5.52000	-118.274	-1124.359	1410.340	50.440	1084.114	1412.547
554	5.53000	-117.286	-1124.619	1421.941	49.823	1083.877	1424.176
555	5.54000	-116.322	-1124.874	1432.996	49.212	1083.672	1435.212
556	5.55000	-115.385	-1125.138	1443.424	48.569	1083.377	1445.651
557	5.56000	-114.467	-1125.430	1453.255	47.860	1083.090	1455.425
558	5.57000	-113.552	-1125.714	1462.449	47.153	1082.779	1464.498
559	5.58000	-112.634	-1126.027	1470.980	46.428	1082.464	1472.838
560	5.59000	-111.693	-1126.356	1478.837	45.622	1082.128	1480.457
561	5.60000	-110.778	-1126.678	1485.984	44.865	1081.824	1487.302
562	5.61000	-109.881	-1127.016	1492.451	44.061	1081.487	1493.427
563	5.62000	-109.002	-1127.371	1498.199	43.277	1081.170	1498.789
564	5.63000	-108.176	-1127.752	1503.206	42.411	1080.785	1503.360
565	5.64000	-107.375	-1128.139	1507.489	41.621	1080.376	1507.197
566	5.65000	-106.603	-1128.544	1511.089	40.729	1079.964	1510.347
567	5.66000	-105.860	-1128.995	1513.986	39.902	1079.510	1512.688
568	5.67000	-105.160	-1129.425	1516.223	39.040	1079.053	1514.388
569	5.68000	-104.497	-1129.882	1517.803	38.250	1078.591	1515.355
570	5.69000	-103.859	-1130.330	1518.795	37.518	1078.173	1515.750
571	5.70000	-103.236	-1130.780	1519.247	36.711	1077.706	1515.555
572	5.71000	-102.629	-1131.241	1519.214	35.912	1077.218	1514.864
573	5.72000	-102.032	-1131.699	1518.742	35.038	1076.784	1513.776
574	5.73000	-101.413	-1132.154	1517.943	34.175	1076.292	1512.301
575	5.74000	-100.792	-1132.601	1516.925	33.303	1075.808	1510.662
576	5.75000	-100.185	-1133.014	1515.757	32.444	1075.394	1508.846
577	5.76000	-99.645	-1133.416	1514.557	31.667	1074.979	1507.085
578	5.77000	-99.169	-1133.787	1513.434	30.931	1074.583	1505.437
579	5.78000	-98.734	-1134.107	1512.476	30.283	1074.253	1503.971
580	5.79000	-98.331	-1134.390	1511.739	29.674	1073.961	1502.829
581	5.80000	-97.991	-1134.638	1511.253	29.132	1073.715	1502.011
582	5.81000	-97.741	-1134.853	1511.085	28.593	1073.505	1501.486
583	5.82000	-97.539	-1135.013	1511.149	28.169	1073.324	1501.271
584	5.83000	-97.424	-1135.139	1511.376	27.852	1073.200	1501.304
585	5.84000	-97.334	-1135.224	1511.798	27.580	1073.088	1501.471
586	5.85000	-97.345	-1135.263	1512.289	27.385	1073.019	1501.825
587	5.86000	-97.374	-1135.314	1512.912	27.267	1072.991	1502.268
588	5.87000	-97.420	-1135.329	1513.623	27.202	1072.973	1502.805
589	5.88000	-97.458	-1135.371	1514.365	27.139	1072.948	1503.453
590	5.89000	-97.519	-1135.431	1515.115	27.078	1072.926	1504.083
591	5.90000	-97.613	-1135.482	1515.832	27.071	1072.863	1504.737
592	5.91000	-97.765	-1135.537	1516.451	27.156	1072.785	1505.253
593	5.92000	-97.940	-1135.616	1516.908	27.293	1072.680	1505.702
594	5.93000	-98.160	-1135.698	1517.221	27.473	1072.588	1505.953
595	5.94000	-98.390	-1135.796	1517.334	27.722	1072.509	1506.093
596	5.95000	-98.638	-1135.890	1517.287	27.950	1072.407	1506.048
597	5.96000	-98.869	-1136.006	1517.056	28.160	1072.330	1505.893
598	5.97000	-99.105	-1136.107	1516.693	28.393	1072.219	1505.551
599	5.98000	-99.307	-1136.199	1516.179	28.541	1072.125	1505.120
600	5.99000	-99.465	-1136.280	1515.593	28.677	1072.030	1504.660
601	6.00000	-99.579	-1136.341	1514.962	28.756	1071.923	1504.145
602	6.01000	-99.653	-1136.397	1514.329	28.766	1071.851	1503.680
603	6.02000	-99.716	-1136.437	1513.716	28.786	1071.808	1503.263
604	6.03000	-99.757	-1136.449	1513.186	28.803	1071.817	1502.965
605	6.04000	-99.833	-1136.436	1512.741	28.831	1071.835	1502.730
606	6.05000	-99.909	-1136.422	1512.390	28.869	1071.880	1502.619
607	6.06000	-100.002	-1136.377	1512.142	28.890	1071.925	1502.629
608	6.07000	-100.075	-1136.308	1511.970	28.913	1071.988	1502.718
609	6.08000	-100.164	-1136.243	1511.851	28.916	1072.031	1502.865
610	6.09000	-100.249	-1136.160	1511.740	28.922	1072.093	1503.019
611	6.10000	-100.348	-1136.068	1511.651	28.949	1072.205	1503.198
612	6.11000	-100.464	-1135.975	1511.582	29.022	1072.289	1503.429
613	6.12000	-100.557	-1135.885	1511.567	29.109	1072.413	1503.657
614	6.13000	-100.670	-1135.800	1511.569	29.175	1072.508	1503.920
615	6.14000	-100.786	-1135.718	1511.600	29.275	1072.600	1504.172
616	6.15000	-100.914	-1135.642	1511.639	29.380	1072.690	1504.457
617	6.16000	-101.047	-1135.577	1511.664	29.499	1072.719	1504.685
618	6.17000	-101.192	-1135.515	1511.659	29.643	1072.763	1504.856
619	6.18000	-101.323	-1135.466	1511.611	29.762	1072.810	1504.944
620	6.19000	-101.456	-1135.423	1511.493	29.924	1072.848	1504.988
621	6.20000	-101.565	-1135.383	1511.339	30.115	1072.911	1504.973
622	6.21000	-101.645	-1135.325	1511.163	30.270	1072.983	1504.901
623	6.22000	-101.710	-1135.270	1510.955	30.434	1073.036	1504.815
624	6.23000	-101.774	-1135.200	1510.717	30.550	1073.113	1504.713
625	6.24000	-101.831	-1135.140	1510.477	30.679	1073.196	1504.563
626	6.25000	-101.893	-1135.060	1510.211	30.839	1073.248	1504.388
627	6.26000	-101.970	-1134.979	1509.908	30.985	1073.321	1504.212
628	6.27000	-102.079	-1134.902	1509.566	31.166	1073.409	1503.988
629	6.28000	-102.234	-1134.777	1509.134	31.421	1073.526	1503.712
630	6.29000	-102.410	-1134.680	1508.593	31.714	1073.677	1503.308
631	6.30000	-102.642	-1134.555	1507.891	32.031	1073.787	1502.728
632	6.31000	-102.909	-1134.443	1506.959	32.365	1073.913	1501.934
633	6.32000	-103.248	-1134.321	1505.737	32.801	1074.034	1500.855
634	6.33000	-103.667	-1134.221	1504.134	33.284	1074.168	1499.374
635	6.34000	-104.092	-1134.091	1502.112	33.735	1074.272	1497.524
636	6.35000	-104.541	-1133.975	1499.592	34.222	1074.419	1495.174
637	6.36000	-105.012	-1133.855	1496.494	34.742	1074.505	1492.251
638	6.37000	-105.479	-1133.729	1492.814	35.213	1074.668	1488.778
639	6.38000	-105.931	-1133.594	1488.454	35.705	1074.800	1484.663
640	6.39000	-106.409	-1133.474	1483.401	36.231	1074.924	1479.871
641	6.40000	-106.847	-1133.350	1477.651	36.710	1075.058	1474.395
642	6.41000	-107.198	-1133.217	1471.274	37.128	1075.160	1468.316
643	6.42000	-107.490	-1133.077	1464.294	37.460	1075.313	1461.631
644	6.43000	-107.684	-1132.945	1456.781	37.685	1075.421	1454.469
645	6.44000	-107.758	-1132.796	1448.853	37.764	1075.554	1446.946
646	6.45000	-107.760	-1132.645	1440.644	37.756	1075.734	1439.140
647	6.46000	-107.706	-1132.488	1432.203	37.695	1075.909	1431.146
648	6.47000	-107.610	-1132.352	1423.522	37.654	1076.066	1422.980
649	6.48000	-107.532	-1132.212	1414.617	37.585	1076.207	1414.567
650	6.49000	-107.494	-1132.095	1405.475	37.661	1076.315	1405.970
651	6.50000	-107.575	-1131.961	1396.160	37.792	1076.448	1397.178
652	6.51000	-107.672	-1131.837	1386.735	37.945	1076.575	1388.245
653	6.52000	-107.770	-1131.718	1377.234	38.068	1076.669	1379.325
654	6.53000	-107.833	-1131.587	1367.758	38.173	1076.836	1370.462
655	6.54000	-107.830	-1131.462	1358.387	38.277	1076.986	1361.687
656	6.55000	-107.854	-1131.322	1349.099	38.375	1077.119	1353.042
657	6.56000	-107.913	-1131.195	1339.926	38.436	1077.272	1344.497
658	6.57000	-108.031	-1131.039	1330.829	38.563	1077.425	1336.085
659	6.58000	-108.152	-1130.899	1321.785	38.768	1077.555	1327.713
660	6.59000	-108.323	-1130.733	1312.719	39.003	1077.714	1319.332
661	6.60000	-108.556	-1130.568	1303.626	39.288	1077.869	1310.930
662	6.61000	-108.861	-1130.387	1294.513	39.614	1078.073	1302.558
663	6.62000	-109.158	-1130.192	1285.418	39.952	1078.262	1294.216
664	6.63000	-109.419	-1130.006	1276.380	40.298	1078.457	1285.988
665	6.64000	-109.706	-1129.816	1267.482	40.650	1078.657	1277.848
666	6.65000	-109.990	-1129.638	1258.718	40.998	1078.862	1269.823
667	6.66000	-110.285	-1129.477	1250.078	41.369	1078.992	1261.874
668	6.67000	-110.539	-1129.318	1241.527	41.756	1079.177	1254.034
669	6.68000	-110.813	-1129.153	1233.082	42.142	1079.293	1246.260
670	6.69000	-111.082	-1129.005	1224.673	42.534	1079.452	1238.540
671	6.70000	-111.372	-1128.866	1216.298	42.899	1079.591	1230.797
672	6.71000	-111.659	-1128.763	1207.958	43.281	1079.718	1223.142
673	6.72000	-111.915	-1128.659	1199.686	43.685	1079.823	1215.531
674	6.73000	-112.177	-1128.590	1191.537	44.115	1079.897	1207.986
675	6.74000	-112.408	-1128.541	1183.539	44.563	1079.922	1200.595
676	6.75000	-112.624	-1128.495	1175.690	44.956	1079.956	1193.358
677	6.76000	-112.821	-1128.462	1168.006	45.332	1079.990	1186.239
678	6.77000	-112.959	-1128.444	1160.443	45.675	1080.026	1179.232
679	6.78000	-113.109	-1128.423	1152.960	46.010	1080.035	1172.333
680	6.79000	-113.282	-1128.398	1145.541	46.378	1080.086	1165.472
681	6.80000	-113.463	-1128.396	1138.147	46.769	1080.117	1158.677
682	6.81000	-113.639	-1128.380	1130.808	47.185	1080.147	1151.970
683	6.82000	-113.807	-1128.350	1123.594	47.551	1080.157	1145.357
684	6.83000	-113.940	-1128.325	1116.461	47.922	1080.159	1138.847
685	6.84000	-114.055	-1128.274	1109.463	48.293	1080.206	1132.420
686	6.85000	-114.170	-1128.197	1102.579	48.664	1080.246	1126.153
687	6.86000	-114.278	-1128.110	1095.783	49.049	1080.332	1119.866
688	6.87000	-114.413	-1128.002	1089.082	49.428	1080.475	1113.749
689	6.88000	-114.520	-1127.877	1082.443	49.775	1080.619	1107.582
690	6.89000	-114.648	-1127.722	1075.817	50.143	1080.796	1101.574
691	6.90000	-114.813	-1127.541	1069.239	50.533	1080.980	1095.510
692	6.91000	-114.962	-1127.348	1062.698	50.952	1081.154	1089.496
693	6.92000	-115.129	-1127.143	1056.195	51.424	1081.338	1083.535
694	6.93000	-115.283	-1126.926	1049.779	51.857	1081.554	1077.557
695	6.94000	-115.402	-1126.696	1043.442	52.294	1081.818	1071.629
696	6.95000	-115.532	-1126.433	1037.175	52.675	1082.051	1065.795
697	6.96000	-115.670	-1126.174	1030.972	53.095	1082.336	1059.931
698	6.97000	-115.768	-1125.888	1024.849	53.470	1082.622	1054.111
699	6.98000	-115.871	-1125.602	1018.797	53.827	1082.947	1048.354
700	6.99000	-115.939	-1125.318	1012.818	54.175	1083.213	1042.661
701	7.00000	-116.018	-1125.038	1006.871	54.514	1083.499	1036.940
702	7.01000	-116.108	-1124.733	1000.962	54.887	1083.770	1031.211
703	7.02000	-116.168	-1124.419	995.108	55.321	1084.062	1025.446
704	7.03000	-116.233	-1124.097	989.281	55.724	1084.416	1019.697
705	7.04000	-116.256	-1123.762	983.491	56.110	1084.746	1013.919
706	7.05000	-116.253	-1123.413	977.752	56.438	1085.141	1008.179
707	7.06000	-116.219	-1123.050	972.079	56.703	1085.527	1002.404
708	7.07000	-116.215	-1122.688	966.465	56.959	1085.925	996.645
709	7.08000	-116.194	-1122.318	960.874	57.226	1086.303	990.903
710	7.09000	-116.173	-1121.920	955.350	57.503	1086.669	985.209
711	7.10000	-116.129	-1121.521	949.891	57.786	1087.079	979.531
712	7.11000	-116.082	-1121.126	944.478	58.080	1087.459	973.834
713	7.12000	-115.994	-1120.705	939.147	58.379	1087.895	968.165
714	7.13000	-115.894	-1120.281	933.900	58.643	1088.350	962.486
715	7.14000	-115.824	-1119.874	928.726	58.914	1088.808	956.818
716	7.15000	-115.759	-1119.457	923.648	59.210	1089.257	951.203
717	7.16000	-115.703	-1119.084	918.643	59.447	1089.646	945.663
718	7.17000	-115.652	-1118.704	913.746	59.725	1090.027	940.210
719	7.18000	-115.635	-1118.324	908.997	60.023	1090.398	934.816
720	7.19000	-115.624	-1117.959	904.332	60.351	1090.743	929.491
721	7.20000	-115.599	-1117.603	899.832	60.715	1091.124	924.246
722	7.21000	-115.582	-1117.245	895.424	61.082	1091.506	919.082
723	7.22000	-115.546	-1116.921	891.136	61.458	1091.898	913.991
724	7.23000	-115.547	-1116.584	886.943	61.809	1092.229	909.003
725	7.24000	-115.535	-1116.277	882.864	62.137	1092.591	904.020
726	7.25000	-115.535	-1115.968	878.884	62.492	1092.928	899.149
727	7.26000	-115.557	-1115.674	874.970	62.836	1093.181	894.295
728	7.27000	-115.582	-1115.408	871.174	63.230	1093.472	889.572
729	7.28000	-115.614	-1115.167	867.479	63.639	1093.732	884.880
730	7.29000	-115.616	-1114.877	863.890	64.078	1094.012	880.309
731	7.30000	-115.603	-1114.658	860.417	64.520	1094.281	875.841
732	7.31000	-115.582	-1114.426	857.033	64.931	1094.537	871.482
733	7.32000	-115.528	-1114.211	853.774	65.284	1094.792	867.199
734	7.33000	-115.483	-1113.989	850.623	65.610	1095.012	863.014
735	7.34000	-115.433	-1113.803	847.580	65.896	1095.216	858.905
736	7.35000	-115.407	-1113.605	844.636	66.218	1095.428	854.840
737	7.36000	-115.397	-1113.393	841.741	66.559	1095.611	850.899
738	7.37000	-115.389	-1113.193	838.937	66.942	1095.842	847.036
739	7.38000	-115.375	-1112.997	836.211	67.315	1096.065	843.280
740	7.39000	-115.327	-1112.787	833.550	67.674	1096.265	839.571
741	7.40000	-115.273	-1112.601	830.976	68.018	1096.495	835.910
742	7.41000	-115.204	-1112.395	828.534	68.301	1096.725	832.393
743	7.42000	-115.154	-1112.195	826.128	68.558	1096.939	828.860
744	7.43000	-115.107	-1111.984	823.826	68.810	1097.131	825.482
745	7.44000	-115.060	-1111.804	821.572	69.052	1097.303	822.079
746	7.45000	-115.025	-1111.596	819.390	69.275	1097.505	818.764
747	7.46000	-114.973	-1111.390	817.263	69.519	1097.718	815.565
748	7.47000	-114.900	-1111.206	815.209	69.787	1097.939	812.362
749	7.48000	-114.789	-1111.022	813.212	69.999	1098.146	809.224
750	7.49000	-114.634	-1110.848	811.283	70.140	1098.297	806.130
751	7.50000	-114.469	-1110.686	809.417	70.258	1098.463	803.101
752	7.51000	-114.289	-1110.535	807.640	70.282	1098.941	800.244
753	7.52000	-114.118	-1110.376	805.931	70.341	1099.062	797.372
